Time,Value
01.08.2023 12:30:00,5572
01.08.2023 12:45:00,7570
01.08.2023 13:00:00,8186
01.08.2023 13:15:00,2312
01.08.2023 13:30:00,4441
01.08.2023 13:45:00,5759
01.08.2023 14:00:00,3474
01.08.2023 14:15:00,8352
01.08.2023 14:30:00,9992
01.08.2023 14:45:00,4432
01.08.2023 15:00:00,969
01.08.2023 15:15:00,8125
01.08.2023 15:30:00,2981
01.08.2023 15:45:00,4089
01.08.2023 16:00:00,9631
01.08.2023 16:15:00,9096
01.08.2023 16:30:00,3997
01.08.2023 16:45:00,7626
01.08.2023 17:00:00,6630
01.08.2023 17:15:00,2308
01.08.2023 17:30:00,4405
01.08.2023 17:45:00,9608
01.08.2023 18:00:00,1850
01.08.2023 18:15:00,3636
01.08.2023 18:30:00,4091
01.08.2023 18:45:00,6513
01.08.2023 19:00:00,4019
01.08.2023 19:15:00,4786
01.08.2023 19:30:00,509
01.08.2023 19:45:00,9975
01.08.2023 20:00:00,8197
01.08.2023 20:15:00,3572
01.08.2023 20:30:00,7123
01.08.2023 20:45:00,2065
01.08.2023 21:00:00,9841
01.08.2023 21:15:00,5479
01.08.2023 21:30:00,6061
01.08.2023 21:45:00,4380
01.08.2023 22:00:00,2606
01.08.2023 22:15:00,4805
01.08.2023 22:30:00,5968
01.08.2023 22:45:00,4062
01.08.2023 23:00:00,6854
01.08.2023 23:15:00,7113
01.08.2023 23:30:00,6044
01.08.2023 23:45:00,9307
02.08.2023 00:00:00,6359
02.08.2023 00:15:00,3797
02.08.2023 00:30:00,5327
02.08.2023 00:45:00,4461
02.08.2023 01:00:00,3186
02.08.2023 01:15:00,1823
02.08.2023 01:30:00,854
02.08.2023 01:45:00,4916
02.08.2023 02:00:00,1233
02.08.2023 02:15:00,3672
02.08.2023 02:30:00,8299
02.08.2023 02:45:00,3944
02.08.2023 03:00:00,1768
02.08.2023 03:15:00,6137
02.08.2023 03:30:00,3246
02.08.2023 03:45:00,648
02.08.2023 04:00:00,540
02.08.2023 04:15:00,3431
02.08.2023 04:30:00,2832
02.08.2023 04:45:00,7393
02.08.2023 05:00:00,4539
02.08.2023 05:15:00,3379
02.08.2023 05:30:00,2322
02.08.2023 05:45:00,5256
02.08.2023 06:00:00,6989
02.08.2023 06:15:00,692
02.08.2023 06:30:00,2720
02.08.2023 06:45:00,8784
02.08.2023 07:00:00,2804
02.08.2023 07:15:00,9337
02.08.2023 07:30:00,4580
02.08.2023 07:45:00,8962
02.08.2023 08:00:00,7381
02.08.2023 08:15:00,3265
02.08.2023 08:30:00,5338
02.08.2023 08:45:00,3950
02.08.2023 09:00:00,7915
02.08.2023 09:15:00,8688
02.08.2023 09:30:00,2105
02.08.2023 09:45:00,2196
02.08.2023 10:00:00,9625
02.08.2023 10:15:00,7534
02.08.2023 10:30:00,5908
02.08.2023 10:45:00,5863
02.08.2023 11:00:00,1944
02.08.2023 11:15:00,5827
02.08.2023 11:30:00,5726
02.08.2023 11:45:00,1763
02.08.2023 12:00:00,6238
02.08.2023 12:15:00,9510
02.08.2023 12:30:00,4846
02.08.2023 12:45:00,8532
02.08.2023 13:00:00,8532
02.08.2023 13:15:00,6317
02.08.2023 13:30:00,6431
02.08.2023 13:45:00,1066
02.08.2023 14:00:00,2555
02.08.2023 14:15:00,3194
02.08.2023 14:30:00,5898
02.08.2023 14:45:00,5929
02.08.2023 15:00:00,2960
02.08.2023 15:15:00,2753
02.08.2023 15:30:00,5443
02.08.2023 15:45:00,1293
02.08.2023 16:00:00,8885
02.08.2023 16:15:00,9037
02.08.2023 16:30:00,1400
02.08.2023 16:45:00,3464
02.08.2023 17:00:00,592
02.08.2023 17:15:00,4714
02.08.2023 17:30:00,3955
02.08.2023 17:45:00,1390
02.08.2023 18:00:00,5892
02.08.2023 18:15:00,2128
02.08.2023 18:30:00,3189
02.08.2023 18:45:00,9033
02.08.2023 19:00:00,6787
02.08.2023 19:15:00,7810
02.08.2023 19:30:00,1881
02.08.2023 19:45:00,8407
02.08.2023 20:00:00,5450
02.08.2023 20:15:00,3090
02.08.2023 20:30:00,9989
02.08.2023 20:45:00,2165
02.08.2023 21:00:00,1667
02.08.2023 21:15:00,9958
02.08.2023 21:30:00,9933
02.08.2023 21:45:00,7925
02.08.2023 22:00:00,1754
02.08.2023 22:15:00,2356
02.08.2023 22:30:00,9697
02.08.2023 22:45:00,8175
02.08.2023 23:00:00,3475
02.08.2023 23:15:00,8657
02.08.2023 23:30:00,6853
02.08.2023 23:45:00,7102
03.08.2023 00:00:00,6054
03.08.2023 00:15:00,7492
03.08.2023 00:30:00,2327
03.08.2023 00:45:00,732
03.08.2023 01:00:00,2520
03.08.2023 01:15:00,8093
03.08.2023 01:30:00,1495
03.08.2023 01:45:00,8104
03.08.2023 02:00:00,8715
03.08.2023 02:15:00,9115
03.08.2023 02:30:00,1259
03.08.2023 02:45:00,8316
03.08.2023 03:00:00,3572
03.08.2023 03:15:00,4308
03.08.2023 03:30:00,3768
03.08.2023 03:45:00,7874
03.08.2023 04:00:00,3541
03.08.2023 04:15:00,2340
03.08.2023 04:30:00,6437
03.08.2023 04:45:00,5478
03.08.2023 05:00:00,9604
03.08.2023 05:15:00,3096
03.08.2023 05:30:00,9567
03.08.2023 05:45:00,6871
03.08.2023 06:00:00,4011
03.08.2023 06:15:00,6764
03.08.2023 06:30:00,7060
03.08.2023 06:45:00,3434
03.08.2023 07:00:00,3405
03.08.2023 07:15:00,5992
03.08.2023 07:30:00,4260
03.08.2023 07:45:00,6520
03.08.2023 08:00:00,9855
03.08.2023 08:15:00,8171
03.08.2023 08:30:00,1929
03.08.2023 08:45:00,7311
03.08.2023 09:00:00,8228
03.08.2023 09:15:00,9899
03.08.2023 09:30:00,4139
03.08.2023 09:45:00,870
03.08.2023 10:00:00,6374
03.08.2023 10:15:00,4227
03.08.2023 10:30:00,8664
03.08.2023 10:45:00,7229
03.08.2023 11:00:00,5454
03.08.2023 11:15:00,538
03.08.2023 11:30:00,811
03.08.2023 11:45:00,9794
03.08.2023 12:00:00,8922
03.08.2023 12:15:00,5218
03.08.2023 12:30:00,9333
03.08.2023 12:45:00,6799
03.08.2023 13:00:00,6949
03.08.2023 13:15:00,1122
03.08.2023 13:30:00,5104
03.08.2023 13:45:00,1415
03.08.2023 14:00:00,1487
03.08.2023 14:15:00,8559
03.08.2023 14:30:00,9162
03.08.2023 14:45:00,7084
03.08.2023 15:00:00,2339
03.08.2023 15:15:00,1237
03.08.2023 15:30:00,9109
03.08.2023 15:45:00,5966
03.08.2023 16:00:00,2351
03.08.2023 16:15:00,6949
03.08.2023 16:30:00,7246
03.08.2023 16:45:00,4284
03.08.2023 17:00:00,4309
03.08.2023 17:15:00,6654
03.08.2023 17:30:00,5812
03.08.2023 17:45:00,1940
03.08.2023 18:00:00,4025
03.08.2023 18:15:00,1479
03.08.2023 18:30:00,711
03.08.2023 18:45:00,6263
03.08.2023 19:00:00,1831
03.08.2023 19:15:00,7143
03.08.2023 19:30:00,4572
03.08.2023 19:45:00,9586
03.08.2023 20:00:00,8938
03.08.2023 20:15:00,1507
03.08.2023 20:30:00,6625
03.08.2023 20:45:00,6564
03.08.2023 21:00:00,5724
03.08.2023 21:15:00,4173
03.08.2023 21:30:00,5873
03.08.2023 21:45:00,7239
03.08.2023 22:00:00,3853
03.08.2023 22:15:00,8399
03.08.2023 22:30:00,1512
03.08.2023 22:45:00,3340
03.08.2023 23:00:00,1587
03.08.2023 23:15:00,8311
03.08.2023 23:30:00,2538
03.08.2023 23:45:00,5628
04.08.2023 00:00:00,4759
04.08.2023 00:15:00,3286
04.08.2023 00:30:00,7712
04.08.2023 00:45:00,6690
04.08.2023 01:00:00,6209
04.08.2023 01:15:00,5832
04.08.2023 01:30:00,1524
04.08.2023 01:45:00,2082
04.08.2023 02:00:00,8200
04.08.2023 02:15:00,7929
04.08.2023 02:30:00,718
04.08.2023 02:45:00,2110
04.08.2023 03:00:00,5467
04.08.2023 03:15:00,1065
04.08.2023 03:30:00,1092
04.08.2023 03:45:00,9450
04.08.2023 04:00:00,4245
04.08.2023 04:15:00,9794
04.08.2023 04:30:00,1157
04.08.2023 04:45:00,6072
04.08.2023 05:00:00,3013
04.08.2023 05:15:00,7657
04.08.2023 05:30:00,1929
04.08.2023 05:45:00,2749
04.08.2023 06:00:00,5888
04.08.2023 06:15:00,2069
04.08.2023 06:30:00,7618
04.08.2023 06:45:00,5650
04.08.2023 07:00:00,9433
04.08.2023 07:15:00,4477
04.08.2023 07:30:00,5481
04.08.2023 07:45:00,8438
04.08.2023 08:00:00,2658
04.08.2023 08:15:00,1184
04.08.2023 08:30:00,6885
04.08.2023 08:45:00,9127
04.08.2023 09:00:00,6856
04.08.2023 09:15:00,4234
04.08.2023 09:30:00,3473
04.08.2023 09:45:00,9771
04.08.2023 10:00:00,6111
04.08.2023 10:15:00,1364
04.08.2023 10:30:00,1131
04.08.2023 10:45:00,7532
04.08.2023 11:00:00,6558
04.08.2023 11:15:00,4877
04.08.2023 11:30:00,6417
04.08.2023 11:45:00,1623
04.08.2023 12:00:00,7335
04.08.2023 12:15:00,2811
04.08.2023 12:30:00,8645
04.08.2023 12:45:00,3266
04.08.2023 13:00:00,8901
04.08.2023 13:15:00,6692
04.08.2023 13:30:00,3058
04.08.2023 13:45:00,7628
04.08.2023 14:00:00,6541
04.08.2023 14:15:00,7355
04.08.2023 14:30:00,1201
04.08.2023 14:45:00,4493
04.08.2023 15:00:00,8519
04.08.2023 15:15:00,725
04.08.2023 15:30:00,9768
04.08.2023 15:45:00,1692
04.08.2023 16:00:00,8981
04.08.2023 16:15:00,7584
04.08.2023 16:30:00,9521
04.08.2023 16:45:00,9958
04.08.2023 17:00:00,9218
04.08.2023 17:15:00,6440
04.08.2023 17:30:00,7539
04.08.2023 17:45:00,5581
04.08.2023 18:00:00,8774
04.08.2023 18:15:00,1913
04.08.2023 18:30:00,4546
04.08.2023 18:45:00,3832
04.08.2023 19:00:00,1180
04.08.2023 19:15:00,6668
04.08.2023 19:30:00,7722
04.08.2023 19:45:00,5579
04.08.2023 20:00:00,7939
04.08.2023 20:15:00,5495
04.08.2023 20:30:00,3619
04.08.2023 20:45:00,4738
04.08.2023 21:00:00,7733
04.08.2023 21:15:00,4752
04.08.2023 21:30:00,1115
04.08.2023 21:45:00,9287
04.08.2023 22:00:00,893
04.08.2023 22:15:00,5314
04.08.2023 22:30:00,4457
04.08.2023 22:45:00,6616
04.08.2023 23:00:00,2682
04.08.2023 23:15:00,621
04.08.2023 23:30:00,2029
04.08.2023 23:45:00,8509
05.08.2023 00:00:00,666
05.08.2023 00:15:00,5458
05.08.2023 00:30:00,766
05.08.2023 00:45:00,965
05.08.2023 01:00:00,5429
05.08.2023 01:15:00,6397
05.08.2023 01:30:00,3733
05.08.2023 01:45:00,8394
05.08.2023 02:00:00,5292
05.08.2023 02:15:00,1480
05.08.2023 02:30:00,9301
05.08.2023 02:45:00,5578
05.08.2023 03:00:00,4830
05.08.2023 03:15:00,5610
05.08.2023 03:30:00,7904
05.08.2023 03:45:00,7065
05.08.2023 04:00:00,5786
05.08.2023 04:15:00,7322
05.08.2023 04:30:00,566
05.08.2023 04:45:00,2056
05.08.2023 05:00:00,8312
05.08.2023 05:15:00,6745
05.08.2023 05:30:00,1213
05.08.2023 05:45:00,5961
05.08.2023 06:00:00,2299
05.08.2023 06:15:00,6219
05.08.2023 06:30:00,4474
05.08.2023 06:45:00,6997
05.08.2023 07:00:00,8370
05.08.2023 07:15:00,9345
05.08.2023 07:30:00,9716
05.08.2023 07:45:00,4404
05.08.2023 08:00:00,1155
05.08.2023 08:15:00,6599
05.08.2023 08:30:00,883
05.08.2023 08:45:00,3900
05.08.2023 09:00:00,9702
05.08.2023 09:15:00,7863
05.08.2023 09:30:00,9023
05.08.2023 09:45:00,3220
05.08.2023 10:00:00,5258
05.08.2023 10:15:00,9573
05.08.2023 10:30:00,1853
05.08.2023 10:45:00,1930
05.08.2023 11:00:00,5560
05.08.2023 11:15:00,2884
05.08.2023 11:30:00,891
05.08.2023 11:45:00,8583
05.08.2023 12:00:00,5954
05.08.2023 12:15:00,649
05.08.2023 12:30:00,2194
05.08.2023 12:45:00,8848
05.08.2023 13:00:00,957
05.08.2023 13:15:00,6500
05.08.2023 13:30:00,6281
05.08.2023 13:45:00,1833
05.08.2023 14:00:00,5559
05.08.2023 14:15:00,1893
05.08.2023 14:30:00,2984
05.08.2023 14:45:00,9510
05.08.2023 15:00:00,1333
05.08.2023 15:15:00,4569
05.08.2023 15:30:00,7053
05.08.2023 15:45:00,1753
05.08.2023 16:00:00,4735
05.08.2023 16:15:00,1788
05.08.2023 16:30:00,8404
05.08.2023 16:45:00,6380
05.08.2023 17:00:00,1175
05.08.2023 17:15:00,9229
05.08.2023 17:30:00,1510
05.08.2023 17:45:00,2637
05.08.2023 18:00:00,2976
05.08.2023 18:15:00,9974
05.08.2023 18:30:00,870
05.08.2023 18:45:00,6291
05.08.2023 19:00:00,4749
05.08.2023 19:15:00,2306
05.08.2023 19:30:00,2167
05.08.2023 19:45:00,7361
05.08.2023 20:00:00,635
05.08.2023 20:15:00,9369
05.08.2023 20:30:00,8638
05.08.2023 20:45:00,5749
05.08.2023 21:00:00,1583
05.08.2023 21:15:00,3032
05.08.2023 21:30:00,8350
05.08.2023 21:45:00,2988
05.08.2023 22:00:00,9032
05.08.2023 22:15:00,1670
05.08.2023 22:30:00,1849
05.08.2023 22:45:00,9731
05.08.2023 23:00:00,3206
05.08.2023 23:15:00,795
05.08.2023 23:30:00,8415
05.08.2023 23:45:00,8443
06.08.2023 00:00:00,1468
06.08.2023 00:15:00,8164
06.08.2023 00:30:00,5451
06.08.2023 00:45:00,3185
06.08.2023 01:00:00,4123
06.08.2023 01:15:00,2597
06.08.2023 01:30:00,1003
06.08.2023 01:45:00,6373
06.08.2023 02:00:00,4500
06.08.2023 02:15:00,1468
06.08.2023 02:30:00,7351
06.08.2023 02:45:00,7467
06.08.2023 03:00:00,4189
06.08.2023 03:15:00,9762
06.08.2023 03:30:00,5756
06.08.2023 03:45:00,7957
06.08.2023 04:00:00,6666
06.08.2023 04:15:00,2618
06.08.2023 04:30:00,9076
06.08.2023 04:45:00,7686
06.08.2023 05:00:00,5017
06.08.2023 05:15:00,992
06.08.2023 05:30:00,8252
06.08.2023 05:45:00,5200
06.08.2023 06:00:00,8520
06.08.2023 06:15:00,3028
06.08.2023 06:30:00,1524
06.08.2023 06:45:00,5205
06.08.2023 07:00:00,3342
06.08.2023 07:15:00,3773
06.08.2023 07:30:00,6674
06.08.2023 07:45:00,6909
06.08.2023 08:00:00,2612
06.08.2023 08:15:00,4558
06.08.2023 08:30:00,8016
06.08.2023 08:45:00,3713
06.08.2023 09:00:00,4711
06.08.2023 09:15:00,6805
06.08.2023 09:30:00,7711
06.08.2023 09:45:00,911
06.08.2023 10:00:00,6088
06.08.2023 10:15:00,1944
06.08.2023 10:30:00,7972
06.08.2023 10:45:00,8553
06.08.2023 11:00:00,4058
06.08.2023 11:15:00,6881
06.08.2023 11:30:00,5446
06.08.2023 11:45:00,9593
06.08.2023 12:00:00,4520
06.08.2023 12:15:00,1346
06.08.2023 12:30:00,2119
06.08.2023 12:45:00,6854
06.08.2023 13:00:00,1939
06.08.2023 13:15:00,3591
06.08.2023 13:30:00,8140
06.08.2023 13:45:00,1398
06.08.2023 14:00:00,6809
06.08.2023 14:15:00,9270
06.08.2023 14:30:00,5914
06.08.2023 14:45:00,9649
06.08.2023 15:00:00,8277
06.08.2023 15:15:00,3082
06.08.2023 15:30:00,2663
06.08.2023 15:45:00,6664
06.08.2023 16:00:00,6001
06.08.2023 16:15:00,2128
06.08.2023 16:30:00,1590
06.08.2023 16:45:00,2481
06.08.2023 17:00:00,5221
06.08.2023 17:15:00,1533
06.08.2023 17:30:00,6003
06.08.2023 17:45:00,9971
06.08.2023 18:00:00,6755
06.08.2023 18:15:00,9788
06.08.2023 18:30:00,7686
06.08.2023 18:45:00,6090
06.08.2023 19:00:00,4346
06.08.2023 19:15:00,2570
06.08.2023 19:30:00,9749
06.08.2023 19:45:00,955
06.08.2023 20:00:00,5893
06.08.2023 20:15:00,4425
06.08.2023 20:30:00,4312
06.08.2023 20:45:00,5640
06.08.2023 21:00:00,8818
06.08.2023 21:15:00,758
06.08.2023 21:30:00,6675
06.08.2023 21:45:00,3988
06.08.2023 22:00:00,4467
06.08.2023 22:15:00,3891
06.08.2023 22:30:00,8870
06.08.2023 22:45:00,8013
06.08.2023 23:00:00,2254
06.08.2023 23:15:00,6224
06.08.2023 23:30:00,9683
06.08.2023 23:45:00,2355
07.08.2023 00:00:00,4588
07.08.2023 00:15:00,3337
07.08.2023 00:30:00,2878
07.08.2023 00:45:00,8941
07.08.2023 01:00:00,5276
07.08.2023 01:15:00,6437
07.08.2023 01:30:00,2110
07.08.2023 01:45:00,6051
07.08.2023 02:00:00,8227
07.08.2023 02:15:00,5646
07.08.2023 02:30:00,4841
07.08.2023 02:45:00,9092
07.08.2023 03:00:00,4737
07.08.2023 03:15:00,6562
07.08.2023 03:30:00,7446
07.08.2023 03:45:00,3835
07.08.2023 04:00:00,793
07.08.2023 04:15:00,8621
07.08.2023 04:30:00,9292
07.08.2023 04:45:00,5777
07.08.2023 05:00:00,4821
07.08.2023 05:15:00,1694
07.08.2023 05:30:00,4611
07.08.2023 05:45:00,2317
07.08.2023 06:00:00,6425
07.08.2023 06:15:00,4742
07.08.2023 06:30:00,5194
07.08.2023 06:45:00,2003
07.08.2023 07:00:00,5255
07.08.2023 07:15:00,6056
07.08.2023 07:30:00,1590
07.08.2023 07:45:00,6336
07.08.2023 08:00:00,1941
07.08.2023 08:15:00,3866
07.08.2023 08:30:00,1781
07.08.2023 08:45:00,5957
07.08.2023 09:00:00,9573
07.08.2023 09:15:00,2032
07.08.2023 09:30:00,6816
07.08.2023 09:45:00,4194
07.08.2023 10:00:00,9995
07.08.2023 10:15:00,3238
07.08.2023 10:30:00,4615
07.08.2023 10:45:00,6703
07.08.2023 11:00:00,4231
07.08.2023 11:15:00,6719
07.08.2023 11:30:00,1858
07.08.2023 11:45:00,6239
07.08.2023 12:00:00,3563
07.08.2023 12:15:00,7471
07.08.2023 12:30:00,7997
07.08.2023 12:45:00,7331
07.08.2023 13:00:00,6267
07.08.2023 13:15:00,5459
07.08.2023 13:30:00,3586
07.08.2023 13:45:00,4661
07.08.2023 14:00:00,3035
07.08.2023 14:15:00,4568
07.08.2023 14:30:00,986
07.08.2023 14:45:00,3064
07.08.2023 15:00:00,9327
07.08.2023 15:15:00,3826
07.08.2023 15:30:00,7483
07.08.2023 15:45:00,6304
07.08.2023 16:00:00,4870
07.08.2023 16:15:00,6931
07.08.2023 16:30:00,8514
07.08.2023 16:45:00,6635
07.08.2023 17:00:00,6578
07.08.2023 17:15:00,2726
07.08.2023 17:30:00,3777
07.08.2023 17:45:00,2575
07.08.2023 18:00:00,4544
07.08.2023 18:15:00,3248
07.08.2023 18:30:00,2701
07.08.2023 18:45:00,2256
07.08.2023 19:00:00,7727
07.08.2023 19:15:00,2083
07.08.2023 19:30:00,1689
07.08.2023 19:45:00,4135
07.08.2023 20:00:00,8902
07.08.2023 20:15:00,7000
07.08.2023 20:30:00,4161
07.08.2023 20:45:00,933
07.08.2023 21:00:00,2109
07.08.2023 21:15:00,2243
07.08.2023 21:30:00,9182
07.08.2023 21:45:00,2848
07.08.2023 22:00:00,2465
07.08.2023 22:15:00,9517
07.08.2023 22:30:00,2227
07.08.2023 22:45:00,8299
07.08.2023 23:00:00,5139
07.08.2023 23:15:00,3168
07.08.2023 23:30:00,6955
07.08.2023 23:45:00,2869
08.08.2023 00:00:00,5338
08.08.2023 00:15:00,1521
08.08.2023 00:30:00,8183
08.08.2023 00:45:00,9794
08.08.2023 01:00:00,1962
08.08.2023 01:15:00,2380
08.08.2023 01:30:00,7707
08.08.2023 01:45:00,2889
08.08.2023 02:00:00,9733
08.08.2023 02:15:00,3469
08.08.2023 02:30:00,2157
08.08.2023 02:45:00,3244
08.08.2023 03:00:00,934
08.08.2023 03:15:00,4896
08.08.2023 03:30:00,6517
08.08.2023 03:45:00,4312
08.08.2023 04:00:00,7981
08.08.2023 04:15:00,4362
08.08.2023 04:30:00,9856
08.08.2023 04:45:00,6873
08.08.2023 05:00:00,3735
08.08.2023 05:15:00,9680
08.08.2023 05:30:00,4422
08.08.2023 05:45:00,1968
08.08.2023 06:00:00,4548
08.08.2023 06:15:00,5466
08.08.2023 06:30:00,7160
08.08.2023 06:45:00,2148
08.08.2023 07:00:00,3319
08.08.2023 07:15:00,6725
08.08.2023 07:30:00,1431
08.08.2023 07:45:00,2439
08.08.2023 08:00:00,7946
08.08.2023 08:15:00,4398
08.08.2023 08:30:00,759
08.08.2023 08:45:00,1024
08.08.2023 09:00:00,5006
08.08.2023 09:15:00,5841
08.08.2023 09:30:00,5042
08.08.2023 09:45:00,8472
08.08.2023 10:00:00,6552
08.08.2023 10:15:00,7408
08.08.2023 10:30:00,4259
08.08.2023 10:45:00,3084
08.08.2023 11:00:00,5072
08.08.2023 11:15:00,3974
08.08.2023 11:30:00,5268
08.08.2023 11:45:00,3122
08.08.2023 12:00:00,3401
08.08.2023 12:15:00,1181
08.08.2023 12:30:00,1059
08.08.2023 12:45:00,545
08.08.2023 13:00:00,7592
08.08.2023 13:15:00,3528
08.08.2023 13:30:00,9962
08.08.2023 13:45:00,4820
08.08.2023 14:00:00,1270
08.08.2023 14:15:00,7279
08.08.2023 14:30:00,5741
08.08.2023 14:45:00,9002
08.08.2023 15:00:00,9450
08.08.2023 15:15:00,1371
08.08.2023 15:30:00,8543
08.08.2023 15:45:00,5288
08.08.2023 16:00:00,4401
08.08.2023 16:15:00,1539
08.08.2023 16:30:00,3768
08.08.2023 16:45:00,6495
08.08.2023 17:00:00,8740
08.08.2023 17:15:00,4028
08.08.2023 17:30:00,9559
08.08.2023 17:45:00,1148
08.08.2023 18:00:00,6788
08.08.2023 18:15:00,7408
08.08.2023 18:30:00,6901
08.08.2023 18:45:00,7456
08.08.2023 19:00:00,4657
08.08.2023 19:15:00,525
08.08.2023 19:30:00,7414
08.08.2023 19:45:00,3268
08.08.2023 20:00:00,692
08.08.2023 20:15:00,2331
08.08.2023 20:30:00,2105
08.08.2023 20:45:00,9248
08.08.2023 21:00:00,5030
08.08.2023 21:15:00,925
08.08.2023 21:30:00,2254
08.08.2023 21:45:00,9828
08.08.2023 22:00:00,4258
08.08.2023 22:15:00,9666
08.08.2023 22:30:00,2506
08.08.2023 22:45:00,899
08.08.2023 23:00:00,5819
08.08.2023 23:15:00,8430
08.08.2023 23:30:00,4660
08.08.2023 23:45:00,4130
09.08.2023 00:00:00,690
09.08.2023 00:15:00,3505
09.08.2023 00:30:00,4768
09.08.2023 00:45:00,2285
09.08.2023 01:00:00,6619
09.08.2023 01:15:00,5875
09.08.2023 01:30:00,2788
09.08.2023 01:45:00,1148
09.08.2023 02:00:00,994
09.08.2023 02:15:00,4239
09.08.2023 02:30:00,9278
09.08.2023 02:45:00,5123
09.08.2023 03:00:00,1900
09.08.2023 03:15:00,6503
09.08.2023 03:30:00,9047
09.08.2023 03:45:00,2299
09.08.2023 04:00:00,2669
09.08.2023 04:15:00,3029
09.08.2023 04:30:00,6153
09.08.2023 04:45:00,6955
09.08.2023 05:00:00,3295
09.08.2023 05:15:00,1015
09.08.2023 05:30:00,6300
09.08.2023 05:45:00,1654
09.08.2023 06:00:00,6843
09.08.2023 06:15:00,7518
09.08.2023 06:30:00,1210
09.08.2023 06:45:00,2623
09.08.2023 07:00:00,2749
09.08.2023 07:15:00,1036
09.08.2023 07:30:00,9248
09.08.2023 07:45:00,8251
09.08.2023 08:00:00,3529
09.08.2023 08:15:00,5454
09.08.2023 08:30:00,2149
09.08.2023 08:45:00,2421
09.08.2023 09:00:00,7389
09.08.2023 09:15:00,6395
09.08.2023 09:30:00,3794
09.08.2023 09:45:00,3829
09.08.2023 10:00:00,2212
09.08.2023 10:15:00,1010
09.08.2023 10:30:00,9481
09.08.2023 10:45:00,855
09.08.2023 11:00:00,9293
09.08.2023 11:15:00,5140
09.08.2023 11:30:00,7346
09.08.2023 11:45:00,5486
09.08.2023 12:00:00,3835
09.08.2023 12:15:00,7017
09.08.2023 12:30:00,8694
09.08.2023 12:45:00,1462
09.08.2023 13:00:00,5114
09.08.2023 13:15:00,5902
09.08.2023 13:30:00,1316
09.08.2023 13:45:00,1666
09.08.2023 14:00:00,9689
09.08.2023 14:15:00,8797
09.08.2023 14:30:00,9087
09.08.2023 14:45:00,9989
09.08.2023 15:00:00,1791
09.08.2023 15:15:00,3434
09.08.2023 15:30:00,6942
09.08.2023 15:45:00,6603
09.08.2023 16:00:00,7889
09.08.2023 16:15:00,6863
09.08.2023 16:30:00,3091
09.08.2023 16:45:00,3902
09.08.2023 17:00:00,1448
09.08.2023 17:15:00,8997
09.08.2023 17:30:00,1297
09.08.2023 17:45:00,575
09.08.2023 18:00:00,1177
09.08.2023 18:15:00,7776
09.08.2023 18:30:00,6994
09.08.2023 18:45:00,3404
09.08.2023 19:00:00,5910
09.08.2023 19:15:00,2595
09.08.2023 19:30:00,2462
09.08.2023 19:45:00,4088
09.08.2023 20:00:00,4060
09.08.2023 20:15:00,3450
09.08.2023 20:30:00,3612
09.08.2023 20:45:00,2238
09.08.2023 21:00:00,9258
09.08.2023 21:15:00,5232
09.08.2023 21:30:00,3763
09.08.2023 21:45:00,5504
09.08.2023 22:00:00,4129
09.08.2023 22:15:00,2579
09.08.2023 22:30:00,6742
09.08.2023 22:45:00,4872
09.08.2023 23:00:00,2682
09.08.2023 23:15:00,3963
09.08.2023 23:30:00,1589
09.08.2023 23:45:00,2774
10.08.2023 00:00:00,2315
10.08.2023 00:15:00,5839
10.08.2023 00:30:00,2098
10.08.2023 00:45:00,8644
10.08.2023 01:00:00,1576
10.08.2023 01:15:00,850
10.08.2023 01:30:00,7990
10.08.2023 01:45:00,7444
10.08.2023 02:00:00,4454
10.08.2023 02:15:00,3957
10.08.2023 02:30:00,3371
10.08.2023 02:45:00,7524
10.08.2023 03:00:00,5519
10.08.2023 03:15:00,8561
10.08.2023 03:30:00,4658
10.08.2023 03:45:00,2686
10.08.2023 04:00:00,644
10.08.2023 04:15:00,8489
10.08.2023 04:30:00,3551
10.08.2023 04:45:00,7569
10.08.2023 05:00:00,5775
10.08.2023 05:15:00,6872
10.08.2023 05:30:00,8271
10.08.2023 05:45:00,2879
10.08.2023 06:00:00,4100
10.08.2023 06:15:00,4621
10.08.2023 06:30:00,2335
10.08.2023 06:45:00,5116
10.08.2023 07:00:00,1227
10.08.2023 07:15:00,7065
10.08.2023 07:30:00,9922
10.08.2023 07:45:00,3108
10.08.2023 08:00:00,8954
10.08.2023 08:15:00,2520
10.08.2023 08:30:00,8507
10.08.2023 08:45:00,6215
10.08.2023 09:00:00,5693
10.08.2023 09:15:00,7041
10.08.2023 09:30:00,4896
10.08.2023 09:45:00,1683
10.08.2023 10:00:00,4222
10.08.2023 10:15:00,2140
10.08.2023 10:30:00,6847
10.08.2023 10:45:00,5889
10.08.2023 11:00:00,6892
10.08.2023 11:15:00,8419
10.08.2023 11:30:00,2197
10.08.2023 11:45:00,542
10.08.2023 12:00:00,9021
10.08.2023 12:15:00,1904
10.08.2023 12:30:00,827
10.08.2023 12:45:00,7341
10.08.2023 13:00:00,2513
10.08.2023 13:15:00,5497
10.08.2023 13:30:00,7155
10.08.2023 13:45:00,1938
10.08.2023 14:00:00,7150
10.08.2023 14:15:00,4437
10.08.2023 14:30:00,4985
10.08.2023 14:45:00,3930
10.08.2023 15:00:00,5851
10.08.2023 15:15:00,4784
10.08.2023 15:30:00,4948
